 11   20.374039 4.175E-29 2.433E-04.08500.371 3873.79370.71-.003790          0 2 0          0 2 0  7  2  6        6  3  3      534253837294713152    15.0   13.0
 11   20.704356 5.670E-22 1.088E-04.08760.404  488.10770.710.000510          0 0 0          0 0 0  5  3  2        4  4  1      764826837240973049    33.0   27.0
 11   21.540439 2.351E-25 4.555E-05.04590.214 1789.04280.560.006200          0 0 0          0 0 0  9  7  3        8  8  0      564426807260783049    19.0   17.0
 11   21.545095 7.056E-25 4.558E-05.04590.214 1789.04280.560.006200          0 0 0          0 0 0  9  7  2        8  8  1      664426807260783049    57.0   51.0
 11   21.948730 3.011E-23 5.485E-03.10710.468 1618.55710.770.006550          0 1 0          0 1 0  1  1  0        1  0  1      564823837294603152     9.0    9.0
 11   23.335736 1.436E-30 7.251E-05.08330.412 4224.81680.710.000510          0 0 1          0 0 1  5  3  2        4  4  1      534263837294713152    11.0    9.0
 11   24.031668 1.013E-28 1.873E-04.08330.391 3722.73100.71-.000510          0 2 0          0 2 0  4  4  1        5  3  2      534253837294713152    27.0   33.0
 11   24.172307 1.147E-27 6.320E-03.10550.456 3825.21300.760.004830          0 0 1          0 0 1  2  1  1        2  0  2      534223807294713152    15.0   15.0
 11   24.522505 6.332E-28 6.559E-03.10550.456 3725.94200.760.004830          1 0 0          1 0 0  2  1  1        2  0  2      534223807294713152     5.0    5.0
 11   25.032252 5.304E-30 1.492E-04.03690.298 4240.94210.450.004850          0 1 0          0 1 0 11  8  4       10  9  1      534243837294713152    23.0   21.0
 11   25.034186 1.591E-29 1.492E-04.03700.298 4240.94210.450.004850          0 1 0          0 1 0 11  8  3       10  9  2      534243837294713152    69.0   63.0
 11   25.063305 1.811E-28 1.591E-04.09160.371 3601.85890.730.002210          0 2 0          0 2 0  5  2  3        6  1  6      534253837294713152    33.0   39.0
 11   25.085125 3.452E-20 7.018E-03.10720.458   70.09080.760.004830          0 0 0          0 0 0  2  1  1        2  0  2      766426807240783049     5.0    5.0
 11   25.577486 1.646E-25 7.259E-05.05430.295 1960.20740.530.015020          0 0 0          0 0 0 11  5  7       12  2 10      564426837260783049    23.0   25.0
 11   25.846417 5.970E-28 8.866E-05.06980.281 3136.41250.63-.000830          0 1 0          0 1 0 10  3  7       11  2 10      534223837294713152    21.0   23.0
 11   25.867758 2.875E-27 2.399E-03.10460.480 3196.09340.75-.002340          0 2 0          0 2 0  2  0  2        1  1  1      534223807294713152     5.0    3.0
 11   26.124829 1.763E-30 6.073E-05.08510.391 4381.90400.73-.007140          0 0 1          1 0 0  6  3  3        5  5  0      534243837294713152    39.0   33.0
 11   26.286366 4.476E-30 1.667E-04.08290.352 4426.06640.68-.007390          0 0 1          1 0 0  7  2  6        7  2  5      534243837294713152    45.0   45.0
 11   26.472191 2.152E-26 9.247E-03.10710.432 3175.44120.770.006550          0 2 0          0 2 0  1  1  0        1  0  1      564223807294783152     9.0    9.0
 11   27.283074 4.338E-29 2.710E-04.08010.391 3719.49280.690.000060          0 2 0          0 2 0  4  4  0        5  3  3      534243807294713152     9.0   11.0
 11   27.359731 1.443E-29 1.226E-04.09040.391 4049.53610.71-.005940          0 0 1          1 0 0  5  1  5        5  1  4      534243837294713152    33.0   33.0
 11   27.474690 1.281E-29 1.589E-04.08810.412 4126.46340.72-.007850          1 0 0          0 0 1  5  3  2        4  3  1      534243837294713152    33.0   27.0
 11   27.570737 2.664E-29 1.245E-04.04730.195 4174.28700.490.006600          0 0 0          0 0 0 18  4 15       17  5 12      434443807260713049   111.0  105.0
 11   27.775835 4.736E-31 1.593E-04.07260.352 4689.32860.650.000000          1 0 0          1 0 0  9  2  8        8  3  5      4333308387659336 0    19.0   17.0
 11   28.054432 1.829E-24 8.764E-05.06110.306 1690.66440.580.014950          0 0 0          0 0 0 10  5  6       11  2  9      664426807260783049    63.0   69.0
 11   28.488035 1.626E-25 9.936E-05.04790.289 2246.88480.480.013900          0 0 0          0 0 0 12  5  8       13  2 11      564426807260783049    75.0   81.0
 11   28.685366 1.903E-23 1.038E-02.10550.476 1664.96460.760.004830          0 1 0          0 1 0  2  1  1        2  0  2      564226837294783152     5.0    5.0
 11   28.814573 1.406E-25 9.330E-05.03980.189 2225.46910.530.006320          0 0 0          0 0 0 10  8  3        9  9  0      564426807260783049    63.0   57.0
 11   28.815267 4.688E-26 9.332E-05.03980.189 2225.46910.530.006320          0 0 0          0 0 0 10  8  2        9  9  1      564426807260783049    21.0   19.0
 11   29.056133 8.688E-28 8.763E-04.09060.412 3597.86600.72-.000490          0 2 0          0 2 0  5  2  3        4  3  2      534223807294713152    33.0   27.0
 11   29.797456 4.836E-30 4.880E-05.09740.412 4066.12260.75-.007260          1 0 0          0 0 1  5  2  3        4  2  2      534243837294713152    33.0   27.0
 11   29.997487 8.237E-24 4.075E-03.10460.480 1634.96710.75-.002340          0 1 0          0 1 0  2  0  2        1  1  1      564223837294713152     5.0    3.0
 11   30.100758 4.188E-26 1.137E-04.08740.352 2181.08990.710.000930          0 1 0          0 1 0  6  2  4        7  1  7      664223837294713152    13.0   15.0
 11   30.107810 5.782E-24 1.152E-03.09910.456 1742.30560.74-.002370          0 1 0          0 1 0  3  1  2        2  2  1      564223837294713152    21.0   15.0
 11   30.227776 2.875E-23 2.199E-04.08150.379 1050.15770.71-.003200          0 0 0          0 0 0  9  2  8        8  3  5      664426837260783049    19.0   17.0
